Date,INGA.AS,SHEL,XOM,^AEX,^GSPC,EURUSD=X,log_loan
2006-03-02,-0.011234271275512474,-0.0029111115858912284,0.00841608660083396,-0.009663177689344082,-0.0016276486762224268,0.009942830206237223,0.00021823015432163192
2006-03-03,-0.009079198583992596,0.00404108844591004,0.0021346532348932874,-0.004405459655195502,-0.0014827330959771123,0.0005780037708891324,0.00021823015432163192
2006-03-06,0.011980113930647022,-0.014461206542998846,-0.016534779267587826,0.005716709928611452,-0.0069928218699272775,-0.002490399224668445,0.0002178334154357635
2006-03-07,0.0,-0.007556848227090034,-0.002169903396443496,-0.005892423492223101,-0.001863645342863235,-0.01054239405875138,0.0002178334154357635
2006-03-08,-0.016878157328626617,0.005754954885763834,-0.0023414120048257095,-0.00836143742639975,0.002027887120114596,0.0031081307595809938,0.00021703993719226507
2006-03-09,0.005223916528505678,-0.0029559075205323674,-0.013318900930370697,0.006712342454322186,-0.004892776729698087,-0.0019302709582450278,0.00021743667639271524
2006-03-10,0.009076338616706746,0.010143912694045534,0.00440261719094383,0.009134646633463231,0.0071976214935601844,0.0005834559376983349,0.00021823015432163192
2006-03-13,0.01568773234131682,0.004872005762421645,0.007742791784332067,0.006693822523513709,0.0021125777270365994,0.004691992041875473,0.00021823015432163192
2006-03-14,0.010113884725342037,0.010314320224451041,0.01942777145952942,0.0019691067104297077,0.010342456576622458,0.004329439239752162,0.00021743667639271524
2006-03-15,0.0037662425475693843,-0.00032067058921132703,0.003447701598519255,0.0041420723144588245,0.0042607555805967414,0.0043241081920564455,0.00021862689304987667
2006-03-16,0.00375268554375599,0.010688565182397589,0.01010895102173486,-0.0007106648893201777,0.0017711864963935063,0.008570884998657696,0.00021823015432163192
2006-03-17,0.000623739048600057,-0.012453719013018033,-0.009617858661828243,-0.000258614628594027,0.0014698453814146074,0.0014011427278653272,0.00021902363162071989
2006-03-20,0.010549256128704517,-0.015545138503377437,-0.006408496159204462,0.005330045548818232,-0.0016613861808918453,-0.0023868364374000453,0.0002202138463890634
2006-03-21,0.004926370533085396,-0.008686210174953109,0.000988699851515368,0.001178196174462731,-0.006033101043218729,-0.004526544106376268,0.00022100732211436093
2006-03-22,0.0036784135943894445,0.0004935889635600042,0.005419796307689114,0.004166209223538867,0.006002514715950028,-0.0023945324022297586,0.00022100732211436093
2006-03-23,0.0015289221209746537,-0.003295318461398133,0.0032715136154635805,0.0036604378544630397,-0.002585632377503073,-0.008898769862727399,0.0002202138463890634
2006-03-24,-0.003673186646570012,0.015397000954693247,-0.001307456973401039,0.002800127652038768,0.000982797745531337,0.005245571578341346,0.00021981710829042413
2006-03-27,-0.011410953284590545,0.002921674472587259,0.0019597761288702637,-0.004905348414663835,-0.0010289384550091379,-0.001995811828747522,0.00021862689304987667
2006-03-28,-0.003729035871439365,-0.002921674472587168,-0.005562838764914775,-0.004287981620437802,-0.00645899872572224,0.0,0.00021942037003438365
2006-03-29,0.009913035379498895,0.015323713954166982,0.005399398997810312,0.0026474602804712664,0.007441935488966642,0.0016588785769306596,0.00021862689304987667
2006-03-30,0.010731686492562287,0.008607372448585764,-0.0026140497945026163,0.007625590923076623,-0.0020283315831609943,0.01132492195118332,0.00021823015432163192
2006-03-31,-0.005811374298492354,-0.011974188517275339,-0.004262823075156311,-0.008265442056825289,-0.0041462534298418036,-0.004358853634659159,0.00021902363162071989
2006-04-03,0.0,0.009431564522261545,0.0027892147073879797,0.005616882837664062,0.002267973429724808,0.001976724958151662,0.0002202138463890634
2006-04-04,-0.01452196063358353,0.016881344353423214,0.011728020259914929,-0.0071969784491332225,0.006237198100456351,0.009918005849360768,0.00022061058433030164
2006-04-05,-0.0018692038936686615,0.008567994201438708,0.0066182432959403,0.001238652485083685,0.004301841324002346,0.00228298028635211,0.0002202138463890634
2006-04-06,-0.0024977466916256933,0.00015519631882973954,-0.0011269099411983642,0.0022811503366154907,-0.0019232391163138288,-0.006039769791432209,0.00022061058433030164
2006-04-07,-0.009422157645039201,-0.006378836607073292,-0.012316177369370141,-0.001961064338530401,-0.010397352959045201,-0.009796333460045194,0.00022100732211436093
2006-04-10,0.003150400671095313,0.01870888799353822,0.00989684211193503,0.004215755586988569,0.0008641538115478599,0.001404001669205044,0.00022140405974079743
2006-04-11,-0.019695682151662057,0.006109031639635546,0.0009687649370676244,-0.013949710344611828,-0.007781154126378512,0.002971785868108545,0.00022140405974079743
2006-04-12,0.008306900465341008,-0.0016765336086289897,-0.008747643538100949,-0.0011210217733785886,0.0012040665483370268,-0.002802217820896405,0.00022140405974079743
2006-04-13,-0.0025486727660492476,0.00213339741509156,0.0016255386225182285,-0.001856658377929853,0.0007760240055048999,0.00016963768815453134,0.00022140405974079743
2006-04-14,0.0,0.0,0.0,0.0,0.0,-0.00033920573536677233,0.00022140405974079743
2006-04-18,-0.001595941933792914,0.040121778375016154,0.03165723885597701,-6.482788281822513e-05,0.013988853912911109,0.020842374674140827,0.00022259427167592528
2006-04-19,0.02336719138226175,0.0020445377884153906,0.011890163321684452,0.013160430797831624,0.0020250765018054962,0.0008908493429412366,0.00022259427167592528
2006-04-20,0.01024673995822919,-0.0142533086468994,-0.00592752772121036,0.008029845157112725,0.0011672489722763188,-0.005591671595787801,0.00022259427167592528
2006-04-21,0.01044867310286129,0.03390098387830783,0.016754969381251966,0.011276702155640396,-0.00013720890486834967,0.002588268509211019,0.00022338774551219413
2006-04-24,-0.0009176337563108137,-0.002291266466186939,-0.009117887530693522,-0.004949436124757894,-0.0024204455810256276,0.0038826827000252085,0.0002237844821944504
2006-04-25,0.0027503789707290643,-0.002871858328738737,-0.007167734083201744,0.0008406058975490489,-0.004881512597334564,0.0032262187740079032,0.00022497469129615413
2006-04-26,-0.01073794670014117,-0.005334797619719648,-0.013381050796009845,0.0029994310143012454,0.002815370297147241,0.0016046660651645136,0.00022497469129615413
2006-04-27,0.02240278665365949,-0.009149752816763135,-0.010834668347373812,-0.006366166971603885,0.0032961576805392323,0.006644863604506852,0.00022457795508631928
2006-04-28,-0.007411757122901109,-0.006000304792806634,0.01051767853019067,-0.010679895892824025,0.0006793149699389326,0.00826760236172215,0.00022418121871908473
2006-05-01,0.0,0.008331337943531516,0.005375684267418232,0.0,-0.004144087356689018,-0.004438013057854198,0.00022616489898148382
2006-05-02,-0.0009306140214167538,0.019888722947347164,0.01951820420024909,0.001553992175204005,0.006125912703046048,0.0029354471549831803,0.00022576816324384726
2006-05-03,-0.01343126158628391,-0.02047051895446871,-0.014014416843941077,-0.011746318866524571,-0.0038835036433497857,0.0004794802208979682,0.00022616489898148382
2006-05-04,0.014051713877685027,0.0033439313096175947,-0.007239694703631159,0.004187976153112008,0.0031522329368364158,0.006153845875736307,0.0002253714273488114
2006-05-05,0.017215203630867523,0.012406635540307265,0.010839628086939258,0.010934671933628006,0.01024266612268579,0.002123257907461012,0.00022616489898148382
2006-05-08,0.011213959497123137,-0.00863979229304492,-0.004541264003086865,0.002011907183998456,-0.000830038734127436,-0.0019709375915264553,0.0002281485753091253
2006-05-09,0.006009720123018237,0.0002897411162797806,0.0036036713574479685,0.0017966281875283947,0.0003622767493055886,0.005030312423480176,0.00022854531010236864
2006-05-10,-0.006914208053004684,0.008578222027925632,0.004078450464106131,-0.009442100526333791,-0.0017296437236281451,0.0005875174281937835,0.00022854531010236864
2006-05-11,-0.001811433861222566,-0.0011575943765709908,-0.006596322525276697,-0.00467975086192363,-0.01288067467835875,0.006047733081751017,0.00022616489898148382
2006-05-12,-0.03443343136092009,-0.018711489924497088,-0.01941226786135137,-0.025577082251332532,-0.011304817461096427,0.006045859835349868,0.00022695836998478148
2006-05-15,-0.010375792147442574,-0.012472585163495963,-0.003863689620056941,-0.011047638910838724,0.002521530784402824,-0.010879327218100593,0.00022775184035826143
2006-05-16,0.005044268293895929,0.008628609453507902,-0.0006451296867802652,0.0021971229654816726,-0.0018712312726290408,0.004679295759930909,0.0002265616345617212
2006-05-17,-0.045352805658336534,-0.037734424586248504,-0.02914923160677813,-0.032925030403949944,-0.01698449398254566,-0.008445241483864874,0.0002265616345617212
2006-05-18,0.014699152860584049,0.0006149330486364317,-0.004830480101609845,0.0014423686407584934,-0.006721550408601831,0.008522330266385929,0.0002265616345617212
2006-05-19,0.012886711330268209,0.007352046850881867,0.0093070644361165,0.004291863144825672,0.0041283576149624395,-0.006558167669646246,0.00022616489898148382
2006-05-22,-0.03451982811642898,-0.00642964559164129,0.0054440448271799455,-0.023509914946890583,-0.0039224146258121,0.006712420157343083,0.0002265616345617212
2006-05-23,0.02680739724233281,-0.00015379284229192252,-0.006436972919614504,0.0248757310115273,-0.004359477610648544,-0.005460417870518412,0.00022695836998478148
2006-05-24,-0.01757255800502458,-0.006781430088227832,-0.0048137659741846845,-0.008544499923714907,0.001582403218007078,-0.0007028393823765343,0.00022616489898148382
2006-05-25,0.011100115835030112,0.03315901508947471,0.02335262674081865,0.010135690263954222,0.01130594031131146,0.002814168190519901,0.00022616489898148382
2006-05-26,0.00679510848371317,-0.004649310047549171,0.0009743942428445016,0.013535669607063603,0.005703043365720523,-0.005556827315730726,0.00022695836998478148
2006-05-29,-0.0029063348776740467,0.0,0.0,-0.001098546705143924,0.0,0.0009431031202563077,0.00022695836998478148
2006-05-30,-0.03454866345372439,-0.01148874963463007,-0.022664566608782823,-0.025191842208296275,-0.01597655965752121,0.008901542825102901,0.00022695836998478148
2006-05-31,0.021855198624301818,0.008176466178124418,0.011725177822598841,0.013049953460043454,0.008079200028414162,-0.0038136996019872637,0.00022775184035826143
2006-06-01,0.0016362486972905932,-0.0037773524041175787,0.0032779812039690475,0.0026530541375149705,0.012223327369858277,-0.00039716174545518054,0.0002265616345617212
2006-06-02,-0.006890902990165689,0.006939357420493029,0.008797803266838497,-0.0060875908860160075,0.0019503332475381977,0.00832313840843239,0.00022576816324384726
2006-06-05,-0.012591194960727437,-0.014079536998008959,-0.026295712645549554,-0.00614782360841622,-0.017960022017338574,-0.0013167028155889355,0.00022735510525022086
2006-06-06,-0.027723454716029414,-0.009343765292581017,0.0058112044353479135,-0.019280965329809586,-0.0011387773107430577,-0.0061478377425670605,0.00022775184035826143
2006-06-07,0.012604868624922954,-0.015508751049995748,-0.026506830518691238,0.009721667988641875,-0.006111091377008479,-0.0015629732493834005,0.00022775184035826143
2006-06-08,-0.0319891457423816,-0.003914941911431999,0.012670329410184282,-0.029167226067775092,0.0014160484463521573,-0.012025286727839984,0.00022775184035826143
2006-06-09,0.024854596718969925,-0.007560565788202857,-0.013010600221194874,0.016144791573113798,-0.004485655970165158,-0.0006322032824184526,0.0002281485753091253
2006-06-12,-0.017194353388060944,-0.012088555955468823,-0.009569229585376827,-0.011200437740219733,-0.011937217492592567,-0.00435168626168237,0.00023052898170783324
2006-06-13,-0.025647016174451025,-0.01613164306008927,-0.027680515835832125,-0.02120882799506541,-0.01117384593032396,-0.003191786510807495,0.00022894204473821353
2006-06-14,0.00248842578675009,0.008582174137453154,0.02009660107886403,0.0002664306326290841,0.00517588478216243,0.005018502294383033,0.00022894204473821353
2006-06-15,0.03762143641421812,0.02594244584405536,0.022581284359888158,0.025697293627465246,0.021012754739616786,0.002449052811487121,0.00022695836998478148
2006-06-16,0.0,-0.0023595026135013134,-0.0054281400175433935,-0.007604471286308178,-0.0036846514409677685,0.0003918807193921517,0.0002281485753091253
2006-06-19,0.01121929071378252,-0.0229383737473491,-0.02427109094640942,0.007203160216186973,-0.00915860746773235,-0.0051457920115929555,0.00023052898170783324
2006-06-20,0.01343179529568806,0.00866364682911755,0.0,0.003817416648517257,-8.071577965939769e-06,0.0007172703794377151,0.00023013224770158084
2006-06-21,-0.000333667763632626,0.010487936943369983,0.011606986529637002,0.0034280091800115995,0.009693820144398816,0.005693824497079458,0.0002297355135379305
2006-06-22,0.002333082336860081,0.002683553837518607,-0.0015521043189792479,0.006122218076657876,-0.0052846433977929725,-0.0060210413408220455,0.0002297355135379305
2006-06-23,-0.006010017891479199,0.0034627387508441953,0.0022404888252017755,-0.00027957855208826145,-0.0008834791118988757,-0.004858606239090171,0.0002317191827824261
2006-06-26,-0.0006701300373797982,0.002353706895477956,0.01231599072156049,-0.004460704536636853,0.004857655020670141,0.005185823082832815,0.00023449631311416437
2006-06-27,-0.01689781011281932,-0.0040839008602889595,0.014012579521698635,-0.010423310490499015,-0.009125527128600108,-0.0015975103582966236,0.00023489304538904776
2006-06-28,-0.0006820988082850913,0.019172966481168917,0.024344643854584236,0.0023860107068663736,0.005472449647681757,-0.0018334038348102601,0.0002333061153449124
2006-06-29,0.02159336741359551,0.025758454251587196,0.020245557578854115,0.01960323648565874,0.021335769185163972,0.009365370117246618,0.0002333061153449124
2006-06-30,0.0253760918957326,0.007793524415460937,-0.01648945679559625,0.01845427505958925,-0.0020998596049774925,0.00935168197427941,0.00023290938244044206
2006-07-03,0.005193005795387023,0.013346857729020828,0.012955812365262897,0.007287411095040831,0.007834128700747955,0.0014070854312624858,0.00023647997291484013
2006-07-04,0.0016174451824172281,0.0,0.0,0.00204990476885683,0.0,-0.0008573045908928146,0.00023647997291484013
2006-07-05,-0.017606850789424963,-0.002802672663160125,0.0064152003145970535,-0.011839036775562748,-0.007275252437706834,-0.004390163308075298,0.0002333061153449124
2006-07-06,0.013396608197698577,-0.0010345308990595808,0.014601344983893672,0.00852557093805376,0.002491108826707996,0.003290765739701162,0.00023290938244044206
2006-07-07,-0.00357684339588934,0.0056041964848045234,-0.009975871562589222,-0.005002197855577238,-0.006772833620935191,0.003750451315832554,0.00023370284809198585
2006-07-10,0.0026027457775577014,0.0,0.003177703215112583,0.0042568091809151295,0.001468707389671119,-0.006174904189814338,0.0002352897775065347
2006-07-11,-0.0022769269492463108,0.012857723672533999,0.01480102416964215,-0.009101757836180842,0.004008311513638601,0.0017603495376866014,0.00023489304538904776
2006-07-12,0.007461267159304323,-0.013005357623412699,-0.00015607708316458702,0.0042320548979173965,-0.010928527604668774,-0.004356947792424389,0.0002352897775065347
2006-07-13,-0.01826532763379453,-0.005456562533925979,0.0015620174969736827,-0.013762708747112051,-0.013051548192745042,-0.001181540003307359,0.00023489304538904776
2006-07-14,-0.021291556706085395,0.0005913566406705646,0.012871200301525103,-0.014094901861944835,-0.0049063057756867905,-0.004181207807113774,0.0002352897775065347
2006-07-17,-0.006070828770332455,-0.018195431171488235,-0.013964473523914072,-0.0025713595660217387,-0.0013841973303625145,-0.010014298138597572,0.0002372734357334712
2006-07-18,0.0020277943490121042,0.0012028092548805973,0.009486147410758558,-0.0010070447883939269,0.001917976706762714,-0.001276043290273441,0.00023806689792229752
2006-07-19,0.022697785141981678,0.011806088365341702,0.0007740415036614243,0.024624068290401126,0.01838506433120477,0.007731113288475531,0.0002372734357334712
2006-07-20,0.001319484436632755,-0.010904679131662945,-0.006361418054709342,0.0029218400396618226,-0.008513649549338661,0.002687121818321156,0.00023608324126954175
2006-07-21,-0.004294108392574969,0.0047948904385826645,-0.00499312329114832,-0.005531347005332615,-0.007102058166951474,0.0057646385914954384,0.00023647997291484013
2006-07-24,0.025168882656126674,0.01557296682118117,0.02212179279460048,0.02180954169503016,0.016488454880015904,-0.0064717669817498475,0.00023687670440296457
2006-07-25,-0.008427595645633622,0.0008828254310483144,0.005796795243860915,-0.004202452631771932,0.006300915845493745,-0.003176202001812247,0.00023806689792229752
2006-07-26,0.0016260526684806528,0.021671918823735203,0.012997170578730899,0.005233476920434478,-0.00037834253131966203,0.010194516236336774,0.0002372734357334712
2006-07-27,0.022176645228251444,0.014853012935882516,-0.0019537536809854142,0.013595023731572349,-0.004108137624991621,-0.0013340178208113482,0.00023687670440296457
2006-07-28,0.014202341475708613,0.0066414438710172136,0.007941929013802088,0.008209510119580467,0.012078516199717922,0.0043259585784296934,0.0002356865094668473
2006-07-31,-0.004081836011314755,-0.0029621349681479563,0.010983933680000554,-0.0047458094632392075,-0.0014793421532656962,0.0017995560049545065,0.00023687670440296457
2006-08-01,-0.009484954044020107,0.0036653151279989844,0.006474773712333296,-0.009070671588421305,-0.004506237112435881,0.003595934944970853,0.00023767016690658214
2006-08-02,0.015445388545864141,0.006944935396653813,0.004390480066582876,0.011797844595551759,0.005093535034171588,-0.002189817909358722,0.00023687670440296457
2006-08-03,-0.004074483206433391,-0.010062127072022026,-0.0016078248217081268,-0.010265544071159413,0.0022363911697382798,0.0005501395494782312,0.0002372734357334712
2006-08-04,0.022975204833709247,0.013300099290762545,0.004669513168578978,0.011363118571417813,-0.0007110670028835725,0.006226967058490283,0.00023647997291484013
2006-08-07,-0.01921361671681562,-0.0002816418255365266,0.007830586214091783,-0.010387222013447784,-0.0028100082388708768,-0.004664191757599403,0.00023767016690658214
2006-08-08,0.0,-0.006487863728998474,0.0005777277715327177,-0.0019749124292671957,-0.0033683722592652552,-0.004068194790429433,0.00023687670440296457
2006-08-09,0.01429049051983325,0.00999667047464571,0.00028879290452371576,0.006840160521424659,-0.0043587710409504835,0.008423276792302849,0.0002356865094668473
2006-08-10,-0.0033986740052954793,-0.010421348580901891,0.005350026045075715,-0.0038460344455545237,0.004618338861988249,-0.00639121068862434,0.00023489304538904776
2006-08-11,0.0015749242781311482,-0.004397606221596722,0.005609021375627646,0.0004650053182370675,-0.003994465346949095,-0.005320463811241321,0.0002356865094668473
2006-08-14,0.01809179911693113,-0.007278149546497814,-0.006907318685273093,0.009451338877872553,0.0011597632270497372,-0.00016545365255599755,0.00023767016690658214
2006-08-15,0.015946209956141218,0.015491022624864122,-0.00811983207564736,0.011337769495440447,0.013603517555473534,0.005332432437814901,0.00023687670440296457
2006-08-16,0.010892794013575988,-0.007928607234250346,-0.016439292713875103,0.0034628453452945633,0.007632783631721066,0.0040628955124496,0.0002356865094668473
2006-08-17,0.0003006958352607938,-0.005559522577433309,0.0075193655175210495,0.0008422165350101005,0.0015811787974745859,-0.0008600679688531479,0.00023647997291484013
2006-08-18,-0.00482477070972719,0.02386978601328275,0.01487120507955868,0.001466895277216083,0.003708062857582507,-0.00030791733378379477,0.00023687670440296457
2006-08-21,-0.003937780949577151,0.0052891431540499695,0.010508862823030266,-0.0020715137038240135,-0.0036772042352294725,0.0034953336949795155,0.0002372734357334712
2006-08-22,0.001213064905294672,-0.010887649082573432,0.00542662572929446,0.001855922909709128,0.0010013533539877052,-0.0047517713355793925,0.00023687670440296457
2006-08-23,-0.012812493423580738,-0.003515148444374183,-0.00829487651112945,-0.005990091209581941,-0.004498760349021232,-0.0024184696289945118,0.00023647997291484013
2006-08-24,0.014932052162819405,0.001267112274843462,0.015532633293619504,0.00581755877986791,0.002371580108853858,-0.0014942839592491147,0.00023647997291484013
2006-08-25,0.007533714087357552,-0.00663311925589914,-0.0041083453672197635,0.0030144377462149943,-0.0007487739494986201,-0.0003827740871964704,0.0002372734357334712
2006-08-28,0.005687796601496597,-0.0017009995198062151,-0.0046969450734693505,0.005659630278537337,0.005152416785938775,0.0027720546003188883,0.00023687670440296457
2006-08-29,-0.0026900556482567497,-0.00440686564070978,-0.009891691711055273,-2.139867619262043e-05,0.0019186056427523657,0.002856852477721754,0.0002356865094668473
2006-08-30,0.011605450588064893,-0.0005700544107880771,-0.01612172878024627,0.005053855209990428,0.0008353349096587734,0.0009241393739663098,0.00023489304538904776
2006-08-31,-0.001480415333425725,-0.017399264695357856,-0.009266451230576988,-0.0024064428446048895,-0.0011881457810914624,-0.0024881114668699102,0.00023489304538904776
2006-09-01,0.015581858812991446,0.003764589707474009,0.006334181811144914,0.0040853364587966285,0.005499463994837353,0.002102955956966126,0.00023370284809198585
2006-09-04,0.00900244700781124,0.0,0.0,0.0056113771335178945,0.0,0.0016315295758154143,0.00023370284809198585
2006-09-05,-0.00696279023755271,-0.0007233327145563354,0.005564536611651359,-0.0038928589402461656,0.0017071408854651042,-0.0025681096147348705,0.00023290938244044206
2006-09-06,-0.019994913488397516,-0.01588785737676963,-0.019165993385648932,-0.010655629130756314,-0.00994072887125942,-0.0003846420842231741,0.0002317191827824261
2006-09-07,-0.010449176714314268,-0.008262519404449902,0.00756274352761047,-0.007052273571188581,-0.004810584977398314,-0.006809366420828909,0.0002317191827824261
2006-09-08,-0.004511827608363349,-0.013873136799784896,-0.013085707076374553,0.002176910267933061,0.003779516785635686,-0.004649095399598617,0.00023013224770158084
2006-09-11,-0.0045325829781556306,-0.014373598683030474,-0.02838858427701974,-0.004142340393831504,0.0004772019651234773,0.0029191081377163194,0.00023052898170783324
2006-09-12,0.014730127299191148,0.0004568486591232833,-0.003702642335297347,0.013805514213166668,0.010304209566623772,-0.001181344691054494,0.0002293387792166601
2006-09-13,0.0077291971582270766,0.00637768500597261,0.010149145709536367,0.004595173816168993,0.003853909373543101,0.0001522980101292906,0.0002297355135379305
2006-09-14,0.003252131711464415,-0.010039810586059668,-0.009994618961243118,0.0007213858042239238,-0.001358906207768862,0.0020463542130882352,0.00023092571555668784
2006-09-15,0.016103659509467995,-0.005058193938123466,-0.0009276343733340099,0.007122270882368214,0.002564555076311261,-0.005671079293281995,0.00023132244924836676
2006-09-18,-0.006410614824856017,0.013886258351217172,0.025201368637915385,-0.00027381842859823795,0.0011511637573800798,0.004412229525440513,0.00023092571555668784
2006-09-19,-0.012057100314087873,-0.02361414522220709,-0.012139140855447877,-0.009311829447088166,-0.002683048555375884,-0.002360614829481858,0.00023092571555668784
2006-09-20,0.0210778873923201,0.0029443688681916064,-0.021450121852384593,0.012970426534148607,0.005706071034442844,0.0008623130826507097,0.00023052898170783324
2006-09-21,-0.000869251733890778,0.01596094270553465,0.010396432327986597,0.0033315477954141523,-0.005410119989902893,0.007309586892705994,0.0002297355135379305
