Date,EURUSD=X,INGA.AS,SHEL,XOM,^AEX,^GSPC
2006-03-30,1.2167967557907104,11.894676208496094,23.180564880371094,30.92382049560547,472.5799865722656,1300.25
2006-03-31,1.2115044593811035,11.825752258300781,22.904651641845703,30.792278289794922,468.69000244140625,1294.8699951171875
2006-04-03,1.2139016389846802,11.825752258300781,23.121700286865234,30.878284454345703,471.3299865722656,1297.81005859375
2006-04-04,1.2260010242462158,11.65526008605957,23.515338897705078,31.242557525634766,467.95001220703125,1305.9300537109375
2006-04-05,1.2288031578063965,11.63349437713623,23.717683792114258,31.450014114379883,468.5299987792969,1311.56005859375
2006-04-06,1.2214038372039795,11.604473114013672,23.721364974975586,31.414592742919922,469.6000061035156,1309.0400390625
2006-04-07,1.2094969749450684,11.495647430419922,23.570531845092773,31.030057907104492,468.67999267578125,1295.5
2006-04-10,1.2111963033676147,11.531920433044434,24.015661239624023,31.338682174682617,470.6600036621094,1296.6199951171875
2006-04-11,1.2148010730743408,11.307013511657715,24.162822723388672,31.369056701660156,464.1400146484375,1286.5699462890625
2006-04-12,1.2114017009735107,11.401330947875977,24.122346878051758,31.095848083496094,463.6199951171875,1288.1199951171875
2006-04-13,1.2116072177886963,11.372309684753418,24.173864364624023,31.14643669128418,462.760009765625,1289.1199951171875
2006-04-14,1.2111963033676147,11.372309684753418,,,,
2006-04-17,1.2254000902175903,11.372309684753418,24.48288917541504,31.394336700439453,,1285.3299560546875
2006-04-18,1.2367054224014282,11.354174613952637,25.163482666015625,32.14822006225586,462.7300109863281,1307.280029296875
2006-04-19,1.2378076314926147,11.622613906860352,25.214982986450195,32.53274917602539,468.8599853515625,1309.9300537109375
2006-04-20,1.230905532836914,11.74232006072998,24.858135223388672,32.34048080444336,472.6400146484375,1311.4599609375
2006-04-21,1.234095573425293,11.865654945373535,25.71529769897461,32.88690948486328,478.0,1311.280029296875
2006-04-24,1.2388964891433716,11.854771614074707,25.656444549560547,32.58841323852539,475.6400146484375,1308.1099853515625
2006-04-25,1.2428998947143555,11.887421607971191,25.582868576049805,32.35566329956055,476.0400085449219,1301.739990234375
2006-04-26,1.2448959350585938,11.760457992553711,25.446752548217773,31.925594329833984,477.4700012207031,1305.4100341796875
2006-04-27,1.2531956434249878,12.026898384094238,25.214982986450195,31.581558227539062,474.44000244140625,1309.719970703125
2006-04-28,1.2635995149612427,11.938087463378906,25.064138412475586,31.915475845336914,469.3999938964844,1310.6099853515625
2006-05-01,1.258004069328308,11.938087463378906,25.273828506469727,32.08750534057617,,1305.18994140625
2006-05-02,1.261702299118042,11.926982879638672,25.781524658203125,32.719947814941406,470.1300048828125,1313.2099609375
2006-05-03,1.2623074054718018,11.76785945892334,25.25912857055664,32.26459503173828,464.6400146484375,1308.1199951171875
2006-05-04,1.270099401473999,11.934385299682617,25.343734741210938,32.03185272216797,466.5899963378906,1312.25
2006-05-05,1.272799015045166,12.141616821289062,25.660123825073242,32.38095474243164,471.7200012207031,1325.760009765625
2006-05-08,1.27029287815094,12.278538703918457,25.439380645751953,32.23423767089844,472.6700134277344,1324.6600341796875
2006-05-09,1.2766989469528198,12.352551460266113,25.446752548217773,32.350608825683594,473.5199890136719,1325.1400146484375
2006-05-10,1.2774492502212524,12.267437934875488,25.665979385375977,32.482818603515625,469.07000732421875,1322.8499755859375
2006-05-11,1.2851983308792114,12.24523639678955,25.63628578186035,32.269256591796875,466.8800048828125,1305.9200439453125
2006-05-12,1.2929919958114624,11.830767631530762,25.161052703857422,31.64887809753418,455.0899963378906,1291.239990234375
2006-05-15,1.2790013551712036,11.708648681640625,24.849178314208984,31.526832580566406,450.0899963378906,1294.5
2006-05-16,1.285000205039978,11.76785945892334,25.06451988220215,31.506500244140625,451.0799865722656,1292.0799560546875
2006-05-17,1.2741937637329102,11.246075630187988,24.1363468170166,30.60136604309082,436.4700012207031,1270.3199462890625
2006-05-18,1.2850992679595947,11.412604331970215,24.151193618774414,30.453903198242188,437.1000061035156,1261.81005859375
2006-05-19,1.2766989469528198,11.560626983642578,24.329408645629883,30.738662719726562,438.9800109863281,1267.030029296875
2006-05-22,1.2852975130081177,11.168365478515625,24.173480987548828,30.906461715698242,428.7799987792969,1262.0699462890625
2006-05-23,1.2782983779907227,11.471809387207031,24.169763565063477,30.70815658569336,439.5799865722656,1256.5799560546875
2006-05-24,1.277400255203247,11.271981239318848,24.006412506103516,30.56068992614746,435.8399963378906,1258.5699462890625
2006-05-25,1.2810001373291016,11.397798538208008,24.815786361694336,31.282760620117188,440.2799987792969,1272.8800048828125
2006-05-26,1.2739015817642212,11.47551155090332,24.7006778717041,31.313257217407227,446.2799987792969,1280.1600341796875
2006-05-29,1.2751035690307617,11.442208290100098,,,445.7900085449219,
2006-05-30,1.2865046262741089,11.053646087646484,24.418521881103516,30.61153793334961,434.70001220703125,1259.8699951171875
2006-05-31,1.2816076278686523,11.297884941101074,24.61899757385254,30.972576141357422,440.4100036621094,1270.0899658203125
2006-06-01,1.28109872341156,11.316386222839355,24.52617835998535,31.074270248413086,441.5799865722656,1285.7099609375
2006-06-02,1.2918059825897217,11.23867416381836,24.69696617126465,31.348861694335938,438.8999938964844,1288.219970703125
2006-06-05,1.290106177330017,11.098052978515625,24.351680755615234,30.53526496887207,436.2099914550781,1265.2900390625
2006-06-06,1.2821991443634033,10.794602394104004,24.12520408630371,30.713228225708008,427.8800048828125,1263.8499755859375
2006-06-07,1.2801966667175293,10.931528091430664,23.753938674926758,29.909812927246094,432.05999755859375,1256.1500244140625
2006-06-08,1.2648941278457642,10.587371826171875,23.66112518310547,30.29119110107422,419.6400146484375,1257.9300537109375
2006-06-09,1.2640947103500366,10.853814125061035,23.482908248901367,29.89963722229004,426.4700012207031,1252.300048828125
2006-06-12,1.258605718612671,10.668785095214844,23.200742721557617,29.614885330200195,421.7200012207031,1237.43994140625
2006-06-13,1.2545949220657349,10.398641586303711,22.829479217529297,28.806371688842773,412.8699951171875,1223.68994140625
2006-06-14,1.2609069347381592,10.42455005645752,23.026248931884766,29.391138076782227,412.9800109863281,1230.0400390625
2006-06-15,1.2639987468719482,10.824207305908203,23.63142204284668,30.0623779296875,423.7300109863281,1256.1600341796875
2006-06-16,1.2644941806793213,10.824207305908203,23.575729370117188,29.89963722229004,420.5199890136719,1251.5400390625
2006-06-19,1.258004069328308,10.946331024169922,23.041095733642578,29.182676315307617,423.55999755859375,1240.1300048828125
2006-06-20,1.2589067220687866,11.094351768493652,23.2415828704834,29.182676315307617,425.17999267578125,1240.1199951171875
2006-06-21,1.2660951614379883,11.09065055847168,23.486621856689453,29.523372650146484,426.6400146484375,1252.199951171875
2006-06-22,1.2584948539733887,11.116556167602539,23.549734115600586,29.477584838867188,429.260009765625,1245.5999755859375
2006-06-23,1.2523951530456543,11.049945831298828,23.63142204284668,29.543703079223633,429.1400146484375,1244.5
2006-06-26,1.2589067220687866,11.042543411254883,23.687108993530273,29.909812927246094,427.2300109863281,1250.56005859375
2006-06-27,1.256897211074829,10.857516288757324,23.5905704498291,30.331876754760742,422.79998779296875,1239.199951171875
2006-06-28,1.2545949220657349,10.850112915039062,24.0472354888916,31.079357147216797,423.80999755859375,1246.0
2006-06-29,1.26639986038208,11.08695125579834,24.674701690673828,31.714988708496094,432.20001220703125,1272.8699951171875
2006-06-30,1.2782983779907227,11.371894836425781,24.867755889892578,31.196313858032227,440.25,1270.199951171875
2006-07-03,1.28009831905365,11.431102752685547,25.201887130737305,31.603116989135742,443.4700012207031,1280.18994140625
2006-07-04,1.2790013551712036,11.449606895446777,,,444.3800048828125,
2006-07-05,1.2733986377716064,11.24977970123291,25.1313533782959,31.806509017944336,439.1499938964844,1270.9100341796875
2006-07-06,1.2775959968566895,11.40150260925293,25.10536766052246,32.27433395385742,442.9100036621094,1274.0799560546875
2006-07-07,1.2823965549468994,11.360794067382812,25.246458053588867,31.953969955444336,440.70001220703125,1265.47998046875
2006-07-10,1.2745022773742676,11.390401840209961,25.246458053588867,32.05567169189453,442.5799865722656,1267.3399658203125
2006-07-11,1.2767478227615356,11.364496231079102,25.573165893554688,32.53365707397461,438.57000732421875,1272.4300537109375
2006-07-12,1.2711971998214722,11.449606895446777,25.24273109436035,32.52857971191406,440.42999267578125,1258.5999755859375
2006-07-13,1.2696961164474487,11.242374420166016,25.10536766052246,32.579429626464844,434.4100036621094,1242.280029296875
2006-07-14,1.2643983364105225,11.005537033081055,25.12021827697754,33.0014762878418,428.3299865722656,1236.199951171875
2006-07-17,1.251799464225769,10.938926696777344,24.667278289794922,32.54383087158203,427.2300109863281,1234.489990234375
2006-07-18,1.2502031326293945,10.96113109588623,24.69696617126465,32.8540153503418,426.79998779296875,1236.8599853515625
2006-07-19,1.2599060535430908,11.212769508361816,24.99026870727539,32.87945556640625,437.44000244140625,1259.81005859375
2006-07-20,1.263296127319336,11.227574348449707,24.71923828125,32.67095947265625,438.7200012207031,1249.1300048828125
2006-07-21,1.270599603652954,11.179465293884277,24.838048934936523,32.508235931396484,436.29998779296875,1240.2900390625
2006-07-24,1.262403130531311,11.464410781860352,25.22787857055664,33.235389709472656,445.9200134277344,1260.9100341796875
2006-07-25,1.2583998441696167,11.368199348449707,25.250160217285156,33.42860794067383,444.04998779296875,1268.8800048828125
2006-07-26,1.2712942361831665,11.386699676513672,25.80335235595703,33.86592102050781,446.3800048828125,1268.4000244140625
2006-07-27,1.269599437713623,11.64203929901123,26.189470291137695,33.79981994628906,452.489990234375,1263.199951171875
2006-07-28,1.2751035690307617,11.808563232421875,26.363985061645508,34.0693244934082,456.2200012207031,1278.550048828125
2006-07-31,1.277400255203247,11.76046085357666,26.286006927490234,34.44560241699219,454.05999755859375,1276.6600341796875
2006-08-01,1.2820019721984863,11.64944076538086,26.382530212402344,34.66935348510742,449.9599914550781,1270.9200439453125
2006-08-02,1.2791976928710938,11.830767631530762,26.56639289855957,34.821903228759766,455.29998779296875,1277.4100341796875
2006-08-03,1.2799016237258911,11.782661437988281,26.300418853759766,34.765960693359375,450.6499938964844,1280.27001953125
2006-08-04,1.2878963947296143,12.056504249572754,26.65255355834961,34.928680419921875,455.79998779296875,1279.3599853515625
2006-08-07,1.2819033861160278,11.827066421508789,26.645048141479492,35.20326614379883,451.0899963378906,1275.77001953125
2006-08-08,1.2766989469528198,11.827066421508789,26.47273826599121,35.223609924316406,450.20001220703125,1271.47998046875
2006-08-09,1.2874983549118042,11.997294425964355,26.738704681396484,35.23378372192383,453.2900085449219,1265.949951171875
2006-08-10,1.2792959213256836,11.956588745117188,26.461498260498047,35.42279052734375,451.54998779296875,1271.81005859375
2006-08-11,1.2725075483322144,11.975434303283691,26.345386505126953,35.62203598022461,451.760009765625,1266.739990234375
2006-08-14,1.2722970247268677,12.194063186645508,26.15433692932129,35.3768310546875,456.04998779296875,1268.2099609375
2006-08-15,1.2790995836257935,12.390070915222168,26.56264877319336,35.09074020385742,461.25,1285.5799560546875
2006-08-16,1.2843070030212402,12.525771141052246,26.352876663208008,34.51858901977539,462.8500061035156,1295.4300537109375
2006-08-17,1.283202886581421,12.52953815460205,26.20677375793457,34.77912521362305,463.239990234375,1297.47998046875
2006-08-18,1.2828078269958496,12.469231605529785,26.8398494720459,35.30019760131836,463.9200134277344,1302.300048828125
2006-08-21,1.2872995138168335,12.42022705078125,26.98218536376953,35.673118591308594,462.9599914550781,1297.52001953125
2006-08-22,1.2811970710754395,12.435302734375,26.690006256103516,35.86722946166992,463.82000732421875,1298.8199462890625
2006-08-23,1.2781022787094116,12.276991844177246,26.596351623535156,35.570945739746094,461.04998779296875,1292.989990234375
2006-08-24,1.2761938571929932,12.461688041687012,26.63007354736328,36.127769470214844,463.739990234375,1296.06005859375
2006-08-25,1.2757054567337036,12.555925369262695,26.454017639160156,35.97964859008789,465.1400146484375,1295.0899658203125
2006-08-28,1.2792466878890991,12.627544403076172,26.4090576171875,35.81105041503906,467.7799987792969,1301.780029296875
2006-08-29,1.2829065322875977,12.593621253967285,26.292932510375977,35.45856475830078,467.7699890136719,1304.280029296875
2006-08-30,1.284092664718628,12.74062728881836,26.2779483795166,34.89149475097656,470.1400146484375,1305.3699951171875
2006-08-31,1.2809016704559326,12.721779823303223,25.82468605041504,34.56966781616211,469.010009765625,1303.8199462890625
2006-09-01,1.2835981845855713,12.921561241149902,25.922088623046875,34.78933334350586,470.92999267578125,1311.010009765625
2006-09-04,1.2856941223144531,13.038412094116211,,,473.5799865722656,
2006-09-05,1.2823965549468994,12.947943687438965,25.903345108032227,34.98345947265625,471.739990234375,1313.25
2006-09-06,1.2819033861160278,12.691621780395508,25.49504852294922,34.31935119628906,466.739990234375,1300.260009765625
2006-09-07,1.2732040882110596,12.55969524383545,25.285263061523438,34.57988357543945,463.4599914550781,1294.02001953125
2006-09-08,1.2672985792160034,12.503155708312988,24.936899185180664,34.13032913208008,464.4700012207031,1298.9200439453125
2006-09-11,1.2710033655166626,12.446612358093262,24.581029891967773,33.17504119873047,462.54998779296875,1299.5400390625
2006-09-12,1.2695027589797974,12.631309509277344,24.592262268066406,33.052433013916016,468.9800109863281,1313.0
2006-09-13,1.2696961164474487,12.729317665100098,24.749605178833008,33.38959503173828,471.1400146484375,1318.0699462890625
2006-09-14,1.2722970247268677,12.770782470703125,24.50236701965332,33.05754089355469,471.4800109863281,1316.280029296875
2006-09-15,1.2651021480560303,12.978103637695312,24.378742218017578,33.02688980102539,474.8500061035156,1319.6600341796875
2006-09-18,1.2706964015960693,12.895172119140625,24.719633102416992,33.869789123535156,474.7200012207031,1321.1800537109375
2006-09-19,1.2677003145217896,12.74062728881836,24.142738342285156,33.461124420166016,470.32000732421875,1317.6400146484375
2006-09-20,1.2687939405441284,13.012022972106934,24.21392822265625,32.75102233886719,476.4599914550781,1325.1800537109375
2006-09-21,1.2781022787094116,13.000717163085938,24.603506088256836,33.093292236328125,478.04998779296875,1318.030029296875
2006-09-22,1.2799999713897705,12.823554039001465,24.33754539489746,33.15970230102539,472.989990234375,1314.780029296875
2006-09-25,1.2745022773742676,12.880097389221191,24.49112319946289,33.2363395690918,473.82000732421875,1326.3699951171875
2006-09-26,1.2686975002288818,13.117566108703613,24.442434310913086,33.93619918823242,480.5199890136719,1336.3499755859375
2006-09-27,1.270599603652954,13.087413787841797,24.727123260498047,34.29379653930664,481.8999938964844,1336.5899658203125
2006-09-28,1.2703574895858765,13.008255958557129,24.727123260498047,34.4623908996582,482.5400085449219,1338.8800048828125
2006-09-29,1.2662074565887451,13.076107025146484,24.760839462280273,34.27847671508789,483.6199951171875,1335.8499755859375
2006-10-02,1.2741937637329102,13.030872344970703,24.61473846435547,34.227386474609375,482.8999938964844,1331.3199462890625
2006-10-03,1.2734960317611694,13.042180061340332,24.22141456604004,33.41513442993164,481.6499938964844,1334.1099853515625
2006-10-04,1.2712942361831665,13.140186309814453,24.50236701965332,34.028160095214844,484.3999938964844,1350.199951171875
2006-10-05,1.269551157951355,13.21180534362793,24.408710479736328,34.390869140625,486.1600036621094,1353.219970703125
2006-10-06,1.260398268699646,13.204262733459473,24.281343460083008,34.493045806884766,486.2099914550781,1349.5899658203125
2006-10-09,1.260096549987793,13.189188003540039,24.090303421020508,33.99751663208008,487.2200012207031,1350.6600341796875
2006-10-10,1.2531956434249878,13.343730926513672,24.427446365356445,34.329566955566406,489.79998779296875,1353.4200439453125
2006-10-11,1.2523951530456543,13.358808517456055,24.23639488220215,33.9872932434082,490.010009765625,1349.949951171875
2006-10-12,1.2559974193572998,13.490741729736328,24.543560028076172,34.559452056884766,492.8399963378906,1362.8299560546875
2006-10-13,1.250500202178955,13.532207489013672,24.610992431640625,34.942588806152344,492.67999267578125,1365.6199951171875
2006-10-16,1.2541072368621826,13.551050186157227,25.068002700805664,35.673118591308594,493.3900146484375,1369.06005859375
2006-10-17,1.2545005083084106,13.26834487915039,25.053024291992188,35.45856475830078,487.010009765625,1364.050048828125
2006-10-18,1.2539026737213135,13.539746284484863,24.70839500427246,35.335960388183594,490.1099853515625,1365.800048828125
2006-10-19,1.2627060413360596,13.554818153381348,25.120454788208008,35.62203598022461,490.3599853515625,1366.9599609375
2006-10-20,1.2616068124771118,13.460582733154297,24.944398880004883,35.53007125854492,489.29998779296875,1368.5999755859375
2006-10-23,1.255098819732666,13.551050186157227,24.832006454467773,35.71910095214844,492.29998779296875,1377.02001953125
2006-10-24,1.2559027671813965,13.539746284484863,25.011812210083008,35.703758239746094,492.8900146484375,1377.3800048828125
2006-10-25,1.2616068124771118,13.328654289245605,25.33771514892578,36.27592849731445,492.7099914550781,1382.219970703125
2006-10-26,1.2694060802459717,13.200493812561035,26.01947784423828,36.587554931640625,492.94000244140625,1389.0799560546875
2006-10-27,1.2743074893951416,13.098721504211426,25.89586067199707,36.50580978393555,489.989990234375,1377.3399658203125
2006-10-30,1.271795392036438,13.053484916687012,25.865896224975586,36.18909454345703,487.95001220703125,1377.9300537109375
2006-10-31,1.2766989469528198,13.083643913269043,26.07941246032715,36.485382080078125,486.57000732421875,1377.93994140625
2006-11-01,1.2754452228546143,13.087413787841797,25.962007522583008,36.30146408081055,486.04998779296875,1367.81005859375
2006-11-02,1.2780042886734009,12.883861541748047,25.962007522583008,36.36789321899414,484.0400085449219,1367.3399658203125
2006-11-03,1.2706964015960693,12.978103637695312,26.162353515625,36.85831832885742,487.94000244140625,1364.300048828125
2006-11-06,1.2725560665130615,13.230652809143066,26.453420639038086,37.246559143066406,494.05999755859375,1379.780029296875
2006-11-07,1.2779062986373901,13.38896369934082,26.491222381591797,37.052433013916016,496.67999267578125,1382.8399658203125
2006-11-08,1.2759984731674194,13.339966773986816,26.823890686035156,37.86979293823242,497.510009765625,1385.719970703125
2006-11-09,1.283252239227295,12.702933311462402,26.8503360748291,38.28026580810547,493.82000732421875,1378.3299560546875
2006-11-10,1.2853965759277344,12.718009948730469,27.13384246826172,38.18275833129883,492.9599914550781,1380.9000244140625
2006-11-13,1.2825939655303955,12.808477401733398,26.793624877929688,38.18790054321289,494.2099914550781,1384.4200439453125
2006-11-14,1.2813942432403564,12.846169471740723,26.873022079467773,38.19816207885742,493.69000244140625,1393.219970703125
2006-11-15,1.282495141029358,12.849940299987793,26.804977416992188,38.37773895263672,496.9800109863281,1396.5699462890625
2006-11-16,1.2793940305709839,12.865017890930176,26.41184425354004,37.284889221191406,495.989990234375,1399.760009765625
2006-11-17,1.285000205039978,12.778322219848633,26.60841178894043,37.495262145996094,492.6199951171875,1401.199951171875
2006-11-20,1.2818048000335693,12.691621780395508,26.256851196289062,37.16176986694336,491.70001220703125,1400.5
2006-11-21,1.2846039533615112,12.657699584960938,26.55927848815918,37.654293060302734,491.7300109863281,1402.81005859375
2006-11-22,1.2938953638076782,12.552157402038574,26.479883193969727,37.40802001953125,490.30999755859375,1406.0899658203125
2006-11-23,1.295202612876892,12.480538368225098,,,488.2699890136719,
2006-11-24,1.3085066080093384,12.288297653198242,26.540355682373047,37.1361083984375,484.9100036621094,1400.949951171875
2006-11-27,1.3133012056350708,12.096056938171387,26.491222381591797,37.182281494140625,478.3299865722656,1381.9599609375
2006-11-28,1.320393443107605,12.186524391174316,26.782297134399414,38.04939270019531,478.489990234375,1386.719970703125
2006-11-29,1.3148033618927002,12.246834754943848,26.891925811767578,39.00882339477539,481.989990234375,1399.47998046875
2006-11-30,1.325100064277649,12.133750915527344,26.8503360748291,39.40901565551758,477.6700134277344,1400.6300048828125
2006-12-01,1.334098219871521,11.8736572265625,26.91838836669922,39.609100341796875,473.32000732421875,1396.7099609375
2006-12-04,1.3336000442504883,11.888737678527832,26.642427444458008,39.90156555175781,473.75,1409.1199951171875
2006-12-05,1.331894874572754,12.01689624786377,27.03179359436035,40.05036544799805,477.6400146484375,1414.760009765625
2006-12-06,1.3286564350128174,11.930197715759277,26.801197052001953,39.152496337890625,476.44000244140625,1412.9000244140625
2006-12-07,1.3286035060882568,11.892507553100586,26.873022079467773,38.84463119506836,476.8999938964844,1407.2900390625
2006-12-08,1.3394052982330322,11.884968757629395,26.789852142333984,38.73691177368164,476.5299987792969,1409.8399658203125
2006-12-11,1.325100064277649,12.122443199157715,26.782297134399414,38.66505432128906,479.69000244140625,1413.0400390625
2006-12-12,1.3284975290298462,12.231757164001465,26.604623794555664,39.121700286865234,482.6600036621094,1411.56005859375
2006-12-13,1.3218071460723877,12.499382972717285,26.793624877929688,39.691192626953125,488.7900085449219,1413.2099609375
2006-12-14,1.3156510591506958,12.778322219848633,26.92216682434082,40.39411926269531,493.94000244140625,1425.489990234375
2006-12-15,1.3098949193954468,12.695394515991211,26.89570426940918,39.660423278808594,495.1099853515625,1427.0899658203125
2006-12-18,1.3105987310409546,12.608695030212402,26.468534469604492,38.742027282714844,494.3800048828125,1422.47998046875
2006-12-19,1.3207073211669922,12.574769973754883,27.02799415588379,39.50137710571289,493.42999267578125,1425.550048828125
