Date,ASML,SHELL,JPM,STOXX50,SP500,EURUSD,EURIBOR3M,JPM_EUR,SP500_EUR,LOAN
2015-02-16,-0.0035094578161988,-0.006225891877143535,0.0,-0.004153549707332368,0.0,-0.00034198734499252655,0.0,0.00034198734499252655,0.00034198734499252655,4.686507936507936e-05
2015-02-17,-0.011713924494912,0.005018412131199659,0.0071802509847215595,0.0014959511110617407,0.0015962996977983961,-0.005808611242167382,-0.0010000000000000009,0.012988862226888942,0.007404910939965778,0.00013821606677732063
2015-02-18,0.013799295972864927,0.010303823309216358,-0.01222076754556064,0.00792563719709625,-0.00031435862322874816,0.0062190656447847345,0.0010000000000000009,-0.018439833190345374,-0.006533424268013482,-4.4485908047161896e-05
2015-02-19,0.01112092867132474,-0.02019194829438795,-0.002360726444974661,0.0064079636486711585,-0.0010626217157189283,-0.00041045440261736104,0.0,-0.0019502720423572998,-0.0006521673131015672,4.686507936507936e-05
2015-02-20,-0.007072575615228535,0.006256370183006816,0.009577474945511203,0.0007021315805905239,0.006107842721055837,-0.002925625006888478,0.0,0.01250309995239968,0.009033467727944316,4.686507936507936e-05
2015-02-23,0.016031484376139188,-0.0012135822752641495,-0.007553641721677279,0.00828809096462978,-0.000303385211985694,0.0012966795108531996,-0.0030000000000000027,-0.008850321232530479,-0.0016000647228388936,0.00032091804160180317
2015-02-24,0.035676824368974,0.008291734886536247,0.02446666236276992,0.0077887092579282235,0.002754972468831103,-0.0042703336043747155,-0.0010000000000000009,0.028736995967144633,0.007025306073205818,0.00013821606677732063
2015-02-25,0.0003111559034419152,-0.0036193574402920573,0.005247442370528576,-0.0015009618622100348,-0.0007660169636026022,0.0005328450956542079,-0.001999999999999995,0.004714597274874368,-0.00129886205925681,0.00022956705418956122
2015-02-26,0.0025877701987098937,-0.0003452875557056288,0.007171025606630392,0.009318942496036778,-0.00147711863025381,0.00216809533052691,-0.0020000000000000018,0.005002930276103481,-0.00364521396078072,0.00022956705418956187
2015-02-27,-0.0011377516673290087,0.010651359901244325,-0.004883962986525076,0.006707652698680899,-0.0029606830486323707,-0.014026140340518078,-0.0010000000000000009,0.009142177353993003,0.011065457291885707,0.00013821606677732063
2015-03-02,0.0177484615754744,-0.017235667485681234,0.007964736347618365,-0.0022002270357325045,0.0061062381811330165,-0.0038807132980832842,0.0,0.01184544964570165,0.009986951479216301,4.686507936507936e-05
2015-03-03,-0.010734968228362831,-0.019663871159537837,0.0032325932952661615,-0.011758903963475896,-0.004548872603817568,0.0015303346959353184,-0.0010000000000000009,0.001702258599330843,-0.006079207299752886,0.00013821606677732063
2015-03-04,0.009412057924199496,0.0030098513033907665,0.002578472399781567,0.009626318455438218,-0.004398161230154572,0.0002794546526252513,0.0,0.0022990177471563155,-0.004677615882779823,4.686507936507936e-05
2015-03-05,0.012547015264762594,-0.00035365203950235905,-0.0020946163686736473,0.009656201057203563,0.001195365251036089,-0.008994636203198117,-0.0020000000000000018,0.006900019834524469,0.010190001454234206,0.00022956705418956187
2015-03-06,-0.0024161721425915435,-0.0005304047203397682,-0.018065446855956232,-0.00016303416330623884,-0.014275356362467066,-0.004522220970351811,0.0,-0.013543225885604422,-0.009753135392115257,4.686507936507936e-05
2015-03-09,-0.0002014684205924256,0.0040610028429801165,0.009968136647391452,-0.0020310436683148897,0.003936662357975969,-0.017009420131539596,-0.000999999999999994,0.026977556778931048,0.020946082489515565,0.00013821606677731998
2015-03-10,0.00040315359483796784,-0.0346008115128808,-0.025359314800276082,-0.011990348950158436,-0.0171068209371412,-0.0011597933775575563,-0.0030000000000000027,-0.024199521422718525,-0.015947027559583642,0.00032091804160180317
2015-03-11,0.02507833770300375,0.002186806186133182,0.004658611266200934,0.022806152129876234,-0.0019195206764849894,-0.011578674390493175,-0.002999999999999999,0.01623728565669411,0.009659153714008186,0.00032091804160180285
2015-03-12,-0.02992754464574033,0.007615405966891854,0.01858460711026936,-0.002254870910933574,0.012522702206037068,-0.015049712776884846,-0.0020000000000000018,0.03363431988715421,0.027572414982921914,0.00022956705418956187
2015-03-13,0.0180638385800067,-0.02265341965648818,-0.006047146929815214,0.004080809035877385,-0.006093237090196838,0.007326527593731743,-0.0019999999999999983,-0.013373674523546958,-0.013419764683928581,0.00022956705418956158
2015-03-16,0.009896323773307378,0.004424582647746326,0.013838345809036475,0.013728400832630692,0.013442909023855906,-0.013709205487792498,0.0,0.027547551296828975,0.027152114511648402,4.686507936507936e-05
2015-03-17,-0.005431166211656427,0.013521142868097214,-0.003888095225383344,-0.009375461056592687,-0.0033256977077820026,0.008674338979073777,0.0,-0.012562434204457122,-0.01200003668685578,4.686507936507936e-05
2015-03-18,-0.014661178579099382,0.016202542843027874,0.002269635094650303,-0.0009917045587967297,0.012085101501628708,0.002371236636723103,0.0,-0.00010160154207280005,0.009713864864905605,4.686507936507936e-05
2015-03-19,0.010196021017448337,0.012069228406601934,-0.00894672205827013,0.0006022307468182926,-0.004884489126950175,0.023494185892415916,-0.0010000000000000009,-0.03244090795068605,-0.02837867501936609,0.00013821606677732063
2015-03-20,0.012845989426585337,0.005454485088284587,0.008946722058270172,0.01496353020458258,0.008972382193259682,-0.01682702554664021,-0.002999999999999999,0.025773747604910385,0.025799407739899895,0.00032091804160180285
2015-03-23,-0.0014738708036346419,0.006820017549945162,-0.0099275804102151,-0.007280740166547178,-0.0017472566067133015,0.014670142016393807,0.0009999999999999974,-0.024597722426608907,-0.016417398623107107,-4.448590804716157e-05
2015-03-24,0.0,-0.011745042121432134,-0.011184044824485024,0.00869678755602524,-0.006158345701590925,0.010874785980817316,-0.0009999999999999974,-0.02205883080530234,-0.01703313168240824,0.0001382160667773203
2015-03-25,-0.05674220631842638,0.0051005010205757055,-0.014159016769407482,-0.012760137940902517,-0.014665926527239062,-0.0039325375004803775,0.0,-0.010226479268927105,-0.010733389026758685,4.686507936507936e-05
2015-03-26,-0.04971148944181918,-0.009872992345722014,-0.0011747846556266334,-0.003875536335378564,-0.0023803307374738966,0.005345387331017505,0.0,-0.006520171986644139,-0.007725718068491401,4.686507936507936e-05
2015-03-27,0.010228863515949944,-0.014096363041429543,0.00016783675164193138,0.0025146880771698167,0.0023657607295033602,-0.006783444864341136,0.0,0.006951281615983067,0.009149205593844495,4.686507936507936e-05
2015-03-30,0.029021289084163533,0.011612453257529699,0.02340190221506482,0.013169121971565155,0.012162382647149434,-0.00013053642274865525,-0.0030000000000000027,0.023532438637813475,0.01229291906989809,0.00032091804160180317
2015-03-31,-0.003159690877282895,-0.011253145267711376,-0.00625306652561843,-0.008193831393574009,-0.008834686217530795,-0.00503799259971149,0.0010000000000000009,-0.0012150739259069393,-0.0037966936178193047,-4.4485908047161896e-05
2015-04-01,-0.021432981041674425,0.005910857453357754,-0.0038294220978264517,0.004724610103965064,-0.0039732542018475255,-0.008540873017488217,-0.0010000000000000009,0.004711450919661765,0.004567618815640691,0.00013821606677732063
2015-04-02,0.002798510784652846,-0.011856294849380822,0.009463293321684343,0.00010231999255827695,0.0035234523037141535,0.0029572767536658363,0.0,0.006506016568018507,0.0005661755500483171,4.686507936507936e-05
2015-04-07,0.0030049778818722443,0.036548623915914465,0.00543757127053413,0.014284054372086099,0.004523039938578456,0.015192792499545759,-0.0019999999999999983,-0.009755221229011629,-0.010669752560967303,0.00022956705418956158
2015-04-08,-0.014137060618270605,-0.04489510362155525,0.0032815513883195395,-0.006946871953210133,0.0026789415573472003,-0.010172146205242224,-0.002,0.013453697593561763,0.012851087762589425,0.00022956705418956174
2015-04-09,0.017025996074249816,0.012314154929135722,0.0068561212586410285,0.01040891131134066,0.004447575873625805,-0.0035980022818398317,-0.002,0.01045412354048086,0.008045578155465636,0.00022956705418956174
2015-04-10,0.011790600689098346,0.010740936453761292,0.0037346571894344613,0.009204444893121451,0.005189376899456221,-0.010834236933770268,0.0,0.01456889412320473,0.01602361383322649,4.686507936507936e-05
2015-04-13,0.004845798983124145,0.00904044433034149,0.005978547923354688,0.003144324501109536,-0.004591806820961145,-0.00556437038889904,-0.0010000000000000009,0.011542918312253727,0.0009725635679378947,0.00013821606677732063
2015-04-14,-0.011733268323540933,0.0029959000247567506,0.015506946584938168,-0.011624509693506651,0.00162843225851382,-0.0034846413494175107,-0.002999999999999999,0.01899158793435568,0.00511307360793133,0.00032091804160180285
2015-04-15,-0.028581160957424117,0.01813124444320202,0.018389551111836964,0.005013141445270406,0.005134989044995592,0.006992003460705111,-0.004,0.011397547651131852,-0.0018570144157095195,0.00041226902901404414
2015-04-16,-0.03224310722786989,0.014067536482586069,-0.006249288067541034,-0.013720460308437378,-0.0007787467579851993,0.002782790278669988,-0.002,-0.009032078346211022,-0.003561537036655187,0.00022956705418956174
2015-04-17,-0.003168706408357875,-0.010790259928695556,-0.015317978554554605,-0.0209197845489891,-0.01137570418905323,0.0073512528904004035,-0.001,-0.02266923144495501,-0.018726957079453634,0.00013821606677732055
2015-04-20,0.011271804446378856,0.013851926496386337,0.006345122359550823,0.011902049084208699,0.009192748586536723,0.005067916145698902,0.0,0.001277206213851921,0.00412483244083782,4.686507936507936e-05
2015-04-21,0.02654416383062926,-0.008184910428967395,-0.014814990370734372,0.00036029800080361916,-0.001481702504767951,-0.005820546172887794,-0.002,-0.008994444197846578,0.004338843668119843,0.00022956705418956174
2015-04-22,0.10240931530124049,-0.005667016067418944,0.010059947346874463,0.0013729708637470488,0.005074582853386292,-0.0005372106117899411,-0.001,0.010597157958664404,0.005611793465176234,0.00013821606677732055
2015-04-23,-0.014888757571443095,0.0036095461289915847,-0.0022269500655393093,-0.007170276309427952,0.0023549408425523675,-0.0014813196868959766,0.0,-0.0007456303786433328,0.003836260529448344,4.686507936507936e-05
2015-04-24,-0.0019151968142123244,-0.006023349107248616,-0.003189879719951336,0.004339031520524438,0.0022502668247534868,0.008282392182623336,0.001,-0.011472271902574672,-0.006032125357869849,-4.448590804716183e-05
2015-04-27,0.021856142721810815,0.0037906785549518215,-0.004161794084985993,0.015360847656687732,-0.004149913240734652,0.004976411397304295,-0.001,-0.009138205482290288,-0.009126324638038946,0.00013821606677732055
2015-04-28,-0.0134164592484125,-0.006902932184725066,0.00671472337220123,-0.014967824018289454,0.0027654044373465075,0.0008264150689747922,-0.003,0.005888308303226437,0.0019389893683717154,0.00032091804160180295
2015-04-29,-0.03016513870499693,-0.01096873839559923,0.013295438017767584,-0.026816311784543367,-0.003747348127573222,0.008345486175602922,0.0,0.004949951842164662,-0.012092834303176144,4.686507936507936e-05
2015-04-30,-0.002787931911681315,-0.006675131438904909,-0.00536030489801449,-0.00042031869497735885,-0.010180553033248205,0.013150357104829652,0.0,-0.018510662002844142,-0.023330910138077858,4.686507936507936e-05
2015-05-04,0.0007230392354085507,0.011913549872468178,0.022816866808176847,0.004787146243179616,0.013800209711218354,0.006422389460365529,-0.002,0.01639447734781132,0.007377820250852825,0.00022956705418956174
2015-05-05,-0.021198158470627896,-0.007517092115113276,-0.004956469613560754,-0.02406408557114695,-0.0119080033585301,-0.0032944063047324708,-0.001,-0.0016620633088282833,-0.00861359705379763,0.00013821606677732055
2015-05-06,-0.011463844352556554,-0.01271424825898766,-0.007481273571334115,0.0032288930188743604,-0.004465681140931977,0.0033279755195274262,0.0,-0.01080924909086154,-0.007793656660459404,4.686507936507936e-05
2015-05-07,0.00202649164742928,-0.015040311650459012,0.009032944835043213,-0.000511669103539362,0.003766710469475405,0.01377535591779216,-0.0009999999999999992,-0.004742411082748947,-0.010008645448316755,0.00013821606677732047
2015-05-08,0.026182834210782012,0.030383661729592604,0.01523241031850846,0.025889326298199112,0.013368147987361164,-0.008368926256090075,0.0,0.023601336574598536,0.02173707424345124,4.686507936507936e-05
2015-05-11,0.012070050219774016,0.007496884466604128,-0.000611405060190832,-0.00689319415028618,-0.005102556456082039,-0.004712598588704311,0.0,0.004101193528513479,-0.0003899578673777276,4.686507936507936e-05
2015-05-12,-0.00999630246182486,-0.011530540480388771,-0.0013760509796099895,-0.014257898523688077,-0.002953996439367266,-0.004445415892276695,0.0,0.003069364912666705,0.0014914194529094286,4.686507936507936e-05
2015-05-13,-0.010097415220763392,-0.0012304981182741865,0.002445178854563649,-0.005523095635809631,-0.0003050012906516677,0.006888684738586542,0.0,-0.004443505884022893,-0.007193686029238209,4.686507936507936e-05
2015-05-14,0.015365810212070128,-0.0027610267038680114,0.008056729529498518,0.0,0.010721604261760033,0.011432461064799525,0.0,-0.0033757315353010065,-0.0007108568030394918,4.686507936507936e-05
2015-05-15,0.00226401129236856,-0.016000417618216366,-0.002577150661792907,0.005514691330796651,0.0007681188278664758,0.0047899727089588595,-0.0010000000000000009,-0.007367123370751767,-0.004021853881092384,0.00013821606677732063
2015-05-18,0.003591462866120337,-0.00417668555464685,0.008162900143797709,0.00450971117516133,0.003043312472570502,0.0035075168488019185,-0.0009999999999999992,0.004655383294995791,-0.0004642043762314164,0.00013821606677732047
2015-05-19,0.022985022279476193,0.0021814443980350774,0.008844045148447317,0.02239844618774684,-0.0006435815978420154,-0.010440419164911527,-0.0010000000000000009,0.019284464313358844,0.00979683756706951,0.00013821606677732063
2015-05-20,0.00847230191324571,0.0048911535148402465,-0.007940770862365163,0.003524605481133533,-0.0009309494507940488,-0.01597756493461987,0.0,0.008036794072254707,0.015046615483825822,4.686507936507936e-05
2015-05-21,-0.00248463360051438,0.012569387935602569,0.0025539978168768697,0.0014215542582953135,0.0023351459087448084,-0.004126789020246383,0.0,0.006680786837123253,0.006461934928991192,4.686507936507936e-05
2015-05-22,0.0,-0.008962072531783613,-0.0027044227251848394,-0.002600506443295156,-0.0022363851494835974,0.0009995019423018967,0.0,-0.003703924667486736,-0.003235887091785494,4.686507936507936e-05
2015-05-25,-0.003987877091793311,-0.005235105526593622,0.0,0.0,0.0,-0.010753766006082483,0.0,0.010753766006082483,0.010753766006082483,4.686507936507936e-05
2015-05-26,-0.0015995129155920754,-0.007996284646041529,-0.011195330898888125,-0.01639834955547714,-0.010335204907502334,-0.001987856530107184,-0.0009999999999999992,-0.009207474368780942,-0.00834734837739515,0.00013821606677732047
2015-05-27,0.024316665608799887,0.007452911506213455,0.011195330898888094,0.017411720883048695,0.009120918929110081,-0.007530607610023462,0.0,0.018725938508911556,0.016651526539133543,4.686507936507936e-05
2015-05-28,0.013579066802968885,-0.00727010611768228,-0.0040701267415058735,-0.008770712821899444,-0.0012675639174870542,0.0010240822139054885,0.0,-0.005094208955411362,-0.0022916461313925427,4.686507936507936e-05
2015-05-29,-0.01994711663893492,-0.008794576670147448,-0.0063646883677696275,-0.02213759099947738,-0.006338515184097658,0.005519651348569237,0.0009999999999999992,-0.011884339716338864,-0.011858166532666897,-4.4485908047161747e-05
2015-06-01,0.0009824646270047376,-0.010916862704469274,0.004550136673422851,0.0011923082947908781,0.002057343499147661,-0.00021918382883131653,-0.0009999999999999992,0.004769320502254168,0.0022765273279789773,0.00013821606677732047
2015-06-02,-0.02555718530357472,-0.004101603821143001,-0.000908512066881028,-0.0036851031162960135,-0.0010091051653478204,-0.003194544167415282,0.0,0.002286032100534254,0.0021854390020674616,4.686507936507936e-05
2015-06-03,0.003719856860024914,-0.008629899343612695,0.010247404928952713,0.0061380170068940695,0.0021166294697559994,0.02057051999535331,-0.0010000000000000009,-0.010323115066400596,-0.01845389052559731,0.00013821606677732063
2015-06-04,-0.004122626455633471,-0.01902345901615288,-0.005562773960639117,-0.007686149078304604,-0.008660562215101069,0.00962402252899611,0.0010000000000000009,-0.015186796489635227,-0.01828458474409718,-4.4485908047161896e-05
2015-06-05,-0.011146245840218009,0.005554135835824353,0.016299675665746065,-0.013124251374523522,-0.0014372152327325357,-0.004448153437736952,0.0,0.020747829103483016,0.0030109382050044165,4.686507936507936e-05
2015-06-08,-0.016955879976203594,-0.005938234779459087,-0.007892595182870938,-0.011951428744732635,-0.006495560338305542,-0.008937435466511242,0.0,0.001044840283640304,0.0024418751282057,4.686507936507936e-05
2015-06-09,-0.0011407210426643186,-0.009070694384930227,0.0043264216324293515,-0.003327036431305749,0.00041826551900276467,0.015436691791917836,0.0,-0.011110270159488483,-0.01501842627291507,4.686507936507936e-05
2015-06-10,0.004348441485997166,0.013479905056582971,0.015948534834339105,0.019959776683285115,0.011970491752514406,0.0016031484815578903,-0.0010000000000000009,0.014345386352781216,0.010367343270956515,0.00013821606677732063
2015-06-11,0.010993312264163625,0.004199269148813659,0.003801313616211052,0.0071852614604346315,0.0017371167565281324,0.0011418484431847716,0.0,0.0026594651730262805,0.0005952683133433607,4.686507936507936e-05
2015-06-12,-0.018250932874564436,-0.017485122733486343,-0.003947965565962899,-0.01393137259817742,-0.007018874653102703,-0.006326003998796908,0.0,0.002378038432834009,-0.0006928706543057944,4.686507936507936e-05
2015-06-15,-0.009409539735924757,-0.0019403387842828236,-0.003816981606355535,-0.018643802317031225,-0.004633289621771348,-0.0018416999282599,0.0,-0.001975281678095635,-0.0027915896935114476,4.686507936507936e-05
2015-06-16,0.01584028404308752,0.002715101211779605,0.005573740465077807,0.0046487742649359825,0.005673730515753803,0.005072973666451605,0.0,0.0005007667986262013,0.0006007568493021972,4.686507936507936e-05
2015-06-17,-0.011542726060328586,0.0009679428378913907,-0.0033700746175893068,-0.0073603789478568216,0.0019776843950728407,-0.003107624560232345,0.0,-0.00026245005735696164,0.005085308955305186,4.686507936507936e-05
2015-06-18,-0.003457307562141215,-0.0025184024075516082,0.009348646078648371,0.006305960540428001,0.009854000054008836,0.011317102775775037,0.0,-0.001968456697126666,-0.0014631027217662015,4.686507936507936e-05
2015-06-19,0.008569289315307087,0.004258807594983758,-0.010229229093490139,0.0015493498574437829,-0.00531761523794962,6.814742282183998e-05,0.0,-0.010297376516311978,-0.00538576266077146,4.686507936507936e-05
2015-06-22,0.03033635805385633,0.008079659875795711,0.012842793369290355,0.03978760847658403,0.006076367981542122,0.00019340854312869377,0.0,0.012649384826161661,0.005882959438413428,4.686507936507936e-05
2015-06-23,0.006640602547311974,0.005541137622725915,0.011391032378575564,0.008280229136202077,0.0006356664251933869,-0.002101823491925446,0.0,0.01349285587050101,0.002737489917118833,4.686507936507936e-05
2015-06-24,-0.008054824570615092,0.018875781621820596,-0.010521310593538521,-0.0041509485416731644,-0.007380465718305258,-0.015707869466468852,0.0,0.005186558872930331,0.008327403748163594,4.686507936507936e-05
2015-06-25,0.0021207116281292573,-0.005249258965475122,-0.005374914518158172,-1.1088296715365483e-05,-0.0029780041565964136,0.00311063747492363,-0.0009999999999999992,-0.008485551993081802,-0.006088641631520043,0.00013821606677732047
2015-06-26,-0.003941916396949034,-0.009822728937501668,0.00436032634279793,0.002892645840448122,-0.00039015574492238484,-0.00035853268808423933,0.0,0.00471885903088217,-3.162305683814551e-05,4.686507936507936e-05
2015-06-29,-0.047388598578103534,-0.020713954781968472,-0.02570826277588439,-0.043014926972103226,-0.02108696950861153,-0.020557530003985507,-0.0010000000000000009,-0.005150732771898883,-0.0005294395046260211,0.00013821606677732063
2015-06-30,-0.015733261193870897,-0.01680714320015799,0.008298385549185133,-0.012940427145855575,0.0026549623524674106,0.02234041188051116,0.002,-0.014042026331326028,-0.019685449528043752,-0.00013583689545940302
2015-07-01,0.04100356087915521,0.0064824993451344905,0.011079649141887297,0.020802468975659065,0.006912096434637041,-0.007869959238826668,0.0,0.018949608380713967,0.014782055673463709,4.686507936507936e-05
2015-07-02,-0.026013834831685238,0.006635478077349233,-0.00811274608817927,-0.009492099942904675,-0.00030807018954653404,-0.009144421124812925,-0.0009999999999999992,0.0010316750366336554,0.008836350935266392,0.00013821606677732047
2015-07-03,-0.005220915502274608,-0.006635478077349331,0.0,-0.006224483263107817,0.0,0.004822250827472317,0.0,-0.004822250827472317,-0.004822250827472317,4.686507936507936e-05
2015-07-06,-0.012577386687491376,-0.007862940474881947,-0.0028179824221634233,-0.022495589107946693,-0.003869232698897424,-0.008324825272776826,-0.0010000000000000009,0.005506842850613403,0.004455592573879402,0.00013821606677732063
2015-07-07,-0.03758637475934558,-0.019933139422409964,-0.007902811671262612,-0.0213270892483586,0.006062560593868743,0.004893832375965198,-0.0019999999999999983,-0.012796644047227811,0.001168728217903545,0.00022956705418956158
2015-07-08,-0.006988241706370438,0.009617552765115731,-0.02072211377396863,0.010060978350691408,-0.01679296491214129,-0.003540463724615513,0.0,-0.017181650049353115,-0.013252501187525776,4.686507936507936e-05
2015-07-09,0.03479078669689785,0.005964326914229553,0.010339213395791328,0.027428060244998023,0.002259647644819768,0.0055312378423183215,0.0,0.004807975553473007,-0.0032715901974985535,4.686507936507936e-05
2015-07-10,0.010108095206915833,0.006716477679812518,0.014118523382486125,0.03131138870137293,0.012262986385007718,-0.000719325532484412,0.0,0.014837848914970538,0.01298231191749213,4.686507936507936e-05
2015-07-13,0.01470703408270181,0.010381401969869924,0.01539118585670908,0.01731123321342175,0.011005268507355188,0.0059474581168132085,-0.0010000000000000009,0.009443727739895873,0.005057810390541979,0.00013821606677732063
2015-07-14,0.003828847122715022,0.016235340462879975,0.013856084170880105,0.004657106197061528,0.00444327323650017,-0.01253046343631695,0.0,0.026386547607197053,0.01697373667281712,4.686507936507936e-05
2015-07-15,0.042196662363738875,0.0003832889372558657,0.0021705131050856743,0.0046134882663208775,-0.0007352563007372865,0.0015949153380936019,0.0,0.0005755977669920725,-0.002330171638830888,4.686507936507936e-05
