Date,ASML,SHELL,JPM,STOXX50,SP500,EURUSD,EURIBOR3M,JPM_EUR,SP500_EUR
2017-02-09,107.299446105957,15.52471256256104,68.56595611572266,3277.7900390625,2307.8701171875,1.069221377372742,-0.328,64.12699705294037,2158.4586373107577
2017-02-10,107.0709381103516,15.69727420806885,68.40869140625,3270.830078125,2316.10009765625,1.065859436988831,-0.329,64.18171949531357,2172.9883109160105
2017-02-13,108.5789947509766,15.81129455566406,69.31295013427734,3305.22998046875,2328.25,1.061954379081726,-0.329,65.26923519465345,2192.4199813679775
2017-02-14,108.8531646728516,15.80513191223145,70.42164611816406,3308.889892578125,2337.580078125,1.059849739074707,-0.328,66.44493414665091,2205.5768774975636
2017-02-15,109.4472579956055,15.75274562835693,71.23153686523438,3323.7099609375,2349.25,1.057831645011902,-0.328,67.33730948692967,2220.8165269753936
2017-02-16,108.9445648193359,15.60661888122559,71.18435668945312,3311.0400390625,2347.219970703125,1.06073784828186,-0.328,67.10834048653459,2212.818157196009
2017-02-17,108.4418869018555,15.38711547851562,70.948486328125,3308.81005859375,2351.159912109375,1.067224502563477,-0.329,66.47943910368107,2203.060280626879
2017-02-20,108.2134017944336,15.31812858581543,70.948486328125,3312.389892578125,2351.159912109375,1.062665343284607,-0.329,66.76465622641776,2212.512082912333
2017-02-21,109.8585510253906,15.56585597991943,71.56178283691406,3339.330078125,2365.3798828125,1.060940384864807,-0.329,67.45127611108235,2229.512531105991
2017-02-22,107.3908462524414,15.47178363800049,71.6010971069336,3339.27001953125,2362.820068359375,1.054207324981689,-0.33,67.91936975791481,2241.3238955633474
2017-02-23,106.7053604125977,15.52195358276367,71.65613555908203,3333.9599609375,2363.81005859375,1.055408954620361,-0.329,67.89418949440059,2239.7100652268305
2017-02-24,105.6999893188477,15.38084316253662,71.02711486816406,3304.090087890625,2367.340087890625,1.058447480201721,-0.329,67.10499689094407,2236.6155450995575
2017-02-27,105.4258041381836,15.30244731903076,71.10572052001953,3309.300048828125,2369.75,1.055275321006775,-0.329,67.38120289990466,2245.6224956906635
2017-02-28,104.6032409667969,15.28990459442139,71.255126953125,3319.610107421875,2363.639892578125,1.058425068855286,-0.33,67.32184360503597,2233.1669592203275
2017-03-01,106.6139755249023,15.54076671600342,73.59833526611328,3390.199951171875,2395.9599609375,1.056914806365967,-0.329,69.63506880859151,2266.9376438916834
2017-03-02,106.0198822021484,15.6097526550293,72.45030212402344,3384.7099609375,2381.919921875,1.053585290908813,-0.329,68.7654836767211,2260.7756034828253
2017-03-03,105.9284896850586,15.594069480896,72.96927642822266,3403.389892578125,2383.1201171875,1.050972104072571,-0.329,69.43026950521613,2267.5388889512737
2017-03-06,104.5575485229492,15.55957889556885,72.27734375,3387.4599609375,2375.31005859375,1.062044620513916,-0.329,68.05490311228684,2236.544503605088
2017-03-07,104.1005783081055,15.55645084381104,71.87632751464844,3385.1201171875,2368.389892578125,1.057921171188354,-0.328,67.94109946198577,2238.720574915551
2017-03-08,104.5118637084961,15.39025592803955,71.71904754638672,3389.6201171875,2362.97998046875,1.057015419006348,-0.329,67.85052162607667,2235.5208239914605
2017-03-09,104.9231262207031,15.06099510192871,72.00210571289062,3409.889892578125,2364.8701171875,1.054741144180298,-0.329,68.26519104727609,2242.1331814313367
2017-03-10,106.5682754516602,15.15507030487061,71.77407836914062,3416.27001953125,2372.60009765625,1.05784285068512,-0.329,67.84947151900265,2242.8663162204266
2017-03-13,106.3854598999023,15.28990459442139,71.8370132446289,3415.489990234375,2373.469970703125,1.06900417804718,-0.33,67.19993683828092,2220.2625765587727
